value,coordinates,sensor_id,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
6.62,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-10T05:00:00Z,2016-10-10T00:00:00-05:00,2016-10-11T05:00:00Z,2016-10-11T00:00:00-05:00,0.0,0.0,2.0,7.0,10.0,15.0,15.0,6.61904764175415,4.6741437911987305,24,24:00:00,21,21:00:00,88.0,88.0,2016-10-10T07:00:00Z,2016-10-10T02:00:00-05:00,2016-10-11T05:00:00Z,2016-10-11T00:00:00-05:00
12.1,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-11T05:00:00Z,2016-10-11T00:00:00-05:00,2016-10-12T05:00:00Z,2016-10-12T00:00:00-05:00,4.0,4.0,8.0,11.5,15.0,23.700000762939453,26.0,12.125,5.169412612915039,24,24:00:00,24,24:00:00,100.0,100.0,2016-10-11T06:00:00Z,2016-10-11T01:00:00-05:00,2016-10-12T05:00:00Z,2016-10-12T00:00:00-05:00
16.7,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-12T05:00:00Z,2016-10-12T00:00:00-05:00,2016-10-13T05:00:00Z,2016-10-13T00:00:00-05:00,1.0,3.200000047683716,9.0,15.0,23.0,43.63999938964844,52.0,16.65217399597168,11.40019416809082,24,24:00:00,23,23:00:00,96.0,96.0,2016-10-12T06:00:00Z,2016-10-12T01:00:00-05:00,2016-10-13T05:00:00Z,2016-10-13T00:00:00-05:00
9.5,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-13T05:00:00Z,2016-10-13T00:00:00-05:00,2016-10-14T05:00:00Z,2016-10-14T00:00:00-05:00,1.0,1.2999999523162842,4.75,7.5,12.75,22.399999618530273,23.0,9.5,6.850790500640869,24,24:00:00,16,16:00:00,67.0,67.0,2016-10-13T06:00:00Z,2016-10-13T01:00:00-05:00,2016-10-14T02:00:00Z,2016-10-13T21:00:00-05:00
11.5,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-14T05:00:00Z,2016-10-14T00:00:00-05:00,2016-10-15T05:00:00Z,2016-10-15T00:00:00-05:00,1.0,2.759999990463257,8.5,11.0,14.5,20.68000030517578,22.0,11.52173900604248,5.159893989562988,24,24:00:00,23,23:00:00,96.0,96.0,2016-10-14T06:00:00Z,2016-10-14T01:00:00-05:00,2016-10-15T04:00:00Z,2016-10-14T23:00:00-05:00
20.3,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-15T05:00:00Z,2016-10-15T00:00:00-05:00,2016-10-16T05:00:00Z,2016-10-16T00:00:00-05:00,0.0,2.0999999046325684,12.25,21.0,26.5,42.02000045776367,50.0,20.272727966308594,10.9639310836792,24,24:00:00,22,22:00:00,92.0,92.0,2016-10-15T07:00:00Z,2016-10-15T02:00:00-05:00,2016-10-16T05:00:00Z,2016-10-16T00:00:00-05:00
20.2,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-16T05:00:00Z,2016-10-16T00:00:00-05:00,2016-10-17T05:00:00Z,2016-10-17T00:00:00-05:00,7.0,7.880000114440918,13.5,19.0,28.5,35.2400016784668,37.0,20.173913955688477,8.845399856567383,24,24:00:00,23,23:00:00,96.0,96.0,2016-10-16T06:00:00Z,2016-10-16T01:00:00-05:00,2016-10-17T05:00:00Z,2016-10-17T00:00:00-05:00
24.4,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-17T05:00:00Z,2016-10-17T00:00:00-05:00,2016-10-18T05:00:00Z,2016-10-18T00:00:00-05:00,2.0,3.319999933242798,22.0,25.0,31.0,36.119998931884766,37.0,24.39130401611328,9.88451099395752,24,24:00:00,23,23:00:00,96.0,96.0,2016-10-17T06:00:00Z,2016-10-17T01:00:00-05:00,2016-10-18T05:00:00Z,2016-10-18T00:00:00-05:00
24.7,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-18T05:00:00Z,2016-10-18T00:00:00-05:00,2016-10-19T05:00:00Z,2016-10-19T00:00:00-05:00,0.0,1.3799999952316284,11.75,24.0,35.0,53.540000915527344,54.0,24.70833396911621,15.39756965637207,24,24:00:00,24,24:00:00,100.0,100.0,2016-10-18T06:00:00Z,2016-10-18T01:00:00-05:00,2016-10-19T05:00:00Z,2016-10-19T00:00:00-05:00
21.0,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-19T05:00:00Z,2016-10-19T00:00:00-05:00,2016-10-20T05:00:00Z,2016-10-20T00:00:00-05:00,1.0,3.759999990463257,9.75,17.0,34.5,45.619998931884766,47.0,21.0,14.027922630310059,24,24:00:00,24,24:00:00,100.0,100.0,2016-10-19T06:00:00Z,2016-10-19T01:00:00-05:00,2016-10-20T05:00:00Z,2016-10-20T00:00:00-05:00
11.3,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-20T05:00:00Z,2016-10-20T00:00:00-05:00,2016-10-21T05:00:00Z,2016-10-21T00:00:00-05:00,2.0,2.9200000762939453,5.75,11.0,17.0,22.540000915527344,23.0,11.291666984558105,6.42332124710083,24,24:00:00,24,24:00:00,100.0,100.0,2016-10-20T06:00:00Z,2016-10-20T01:00:00-05:00,2016-10-21T05:00:00Z,2016-10-21T00:00:00-05:00
5.2,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-21T05:00:00Z,2016-10-21T00:00:00-05:00,2016-10-22T05:00:00Z,2016-10-22T00:00:00-05:00,-3.0,-1.8600000143051147,3.0,6.0,7.25,11.239999771118164,12.0,5.199999809265137,3.6360764503479004,24,24:00:00,20,20:00:00,83.0,83.0,2016-10-21T06:00:00Z,2016-10-21T01:00:00-05:00,2016-10-22T05:00:00Z,2016-10-22T00:00:00-05:00
8.14,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-22T05:00:00Z,2016-10-22T00:00:00-05:00,2016-10-23T05:00:00Z,2016-10-23T00:00:00-05:00,1.0,1.0,4.0,8.0,11.0,18.600000381469727,21.0,8.142857551574707,5.2752790451049805,24,24:00:00,21,21:00:00,88.0,88.0,2016-10-22T06:00:00Z,2016-10-22T01:00:00-05:00,2016-10-23T05:00:00Z,2016-10-23T00:00:00-05:00
13.0,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-23T05:00:00Z,2016-10-23T00:00:00-05:00,2016-10-24T05:00:00Z,2016-10-24T00:00:00-05:00,4.0,4.420000076293945,5.5,12.5,18.75,25.739999771118164,27.0,12.954545021057129,7.187802314758301,24,24:00:00,22,22:00:00,92.0,92.0,2016-10-23T06:00:00Z,2016-10-23T01:00:00-05:00,2016-10-24T05:00:00Z,2016-10-24T00:00:00-05:00
15.9,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-24T05:00:00Z,2016-10-24T00:00:00-05:00,2016-10-25T05:00:00Z,2016-10-25T00:00:00-05:00,2.0,2.380000114440918,7.0,11.5,22.5,38.2400016784668,39.0,15.850000381469727,10.830147743225098,24,24:00:00,20,20:00:00,83.0,83.0,2016-10-24T06:00:00Z,2016-10-24T01:00:00-05:00,2016-10-25T01:00:00Z,2016-10-24T20:00:00-05:00
12.5,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-25T05:00:00Z,2016-10-25T00:00:00-05:00,2016-10-26T05:00:00Z,2016-10-26T00:00:00-05:00,8.0,8.119999885559082,9.5,12.5,15.5,16.8799991607666,17.0,12.5,4.203173637390137,24,24:00:00,4,04:00:00,17.0,17.0,2016-10-26T02:00:00Z,2016-10-25T21:00:00-05:00,2016-10-26T05:00:00Z,2016-10-26T00:00:00-05:00
14.4,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-26T05:00:00Z,2016-10-26T00:00:00-05:00,2016-10-27T05:00:00Z,2016-10-27T00:00:00-05:00,7.0,7.0,9.0,11.5,18.0,27.0,27.0,14.399999618530273,7.257663726806641,24,24:00:00,20,20:00:00,83.0,83.0,2016-10-26T06:00:00Z,2016-10-26T01:00:00-05:00,2016-10-27T05:00:00Z,2016-10-27T00:00:00-05:00
6.79,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-27T05:00:00Z,2016-10-27T00:00:00-05:00,2016-10-28T05:00:00Z,2016-10-28T00:00:00-05:00,0.0,0.9200000166893005,5.0,6.0,8.25,14.15999984741211,16.0,6.791666507720947,3.400500774383545,24,24:00:00,24,24:00:00,100.0,100.0,2016-10-27T06:00:00Z,2016-10-27T01:00:00-05:00,2016-10-28T05:00:00Z,2016-10-28T00:00:00-05:00
11.3,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-28T05:00:00Z,2016-10-28T00:00:00-05:00,2016-10-29T05:00:00Z,2016-10-29T00:00:00-05:00,2.0,2.0,5.75,10.0,14.0,29.0,29.0,11.291666984558105,7.898702144622803,24,24:00:00,24,24:00:00,100.0,100.0,2016-10-28T06:00:00Z,2016-10-28T01:00:00-05:00,2016-10-29T05:00:00Z,2016-10-29T00:00:00-05:00
10.4,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-29T05:00:00Z,2016-10-29T00:00:00-05:00,2016-10-30T05:00:00Z,2016-10-30T00:00:00-05:00,5.0,5.0,7.5,9.0,14.0,17.559999465942383,18.0,10.391304016113281,4.1202287673950195,24,24:00:00,23,23:00:00,96.0,96.0,2016-10-29T06:00:00Z,2016-10-29T01:00:00-05:00,2016-10-30T05:00:00Z,2016-10-30T00:00:00-05:00
11.2,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-30T05:00:00Z,2016-10-30T00:00:00-05:00,2016-10-31T06:00:00Z,2016-10-31T00:00:00-06:00,3.0,3.0,6.0,10.0,15.0,22.040000915527344,23.0,11.239999771118164,5.925087928771973,24,24:00:00,25,25:00:00,104.0,104.0,2016-10-30T06:00:00Z,2016-10-30T01:00:00-05:00,2016-10-31T06:00:00Z,2016-10-31T00:00:00-06:00
12.3,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-10-31T06:00:00Z,2016-10-31T00:00:00-06:00,2016-11-01T06:00:00Z,2016-11-01T00:00:00-06:00,3.0,3.440000057220459,6.0,11.0,15.0,29.479999542236328,33.0,12.34782600402832,7.802148342132568,24,24:00:00,23,23:00:00,96.0,96.0,2016-10-31T07:00:00Z,2016-10-31T01:00:00-06:00,2016-11-01T06:00:00Z,2016-11-01T00:00:00-06:00
21.8,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-01T06:00:00Z,2016-11-01T00:00:00-06:00,2016-11-02T06:00:00Z,2016-11-02T00:00:00-06:00,3.0,6.679999828338623,14.0,19.0,28.0,42.540000915527344,43.0,21.75,10.47668170928955,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-01T07:00:00Z,2016-11-01T01:00:00-06:00,2016-11-02T06:00:00Z,2016-11-02T00:00:00-06:00
25.9,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-02T06:00:00Z,2016-11-02T00:00:00-06:00,2016-11-03T06:00:00Z,2016-11-03T00:00:00-06:00,10.0,10.460000038146973,14.5,22.0,34.75,56.31999969482422,60.0,25.91666603088379,14.43400764465332,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-02T07:00:00Z,2016-11-02T01:00:00-06:00,2016-11-03T06:00:00Z,2016-11-03T00:00:00-06:00
16.8,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-03T06:00:00Z,2016-11-03T00:00:00-06:00,2016-11-04T06:00:00Z,2016-11-04T00:00:00-06:00,3.0,3.4600000381469727,8.75,18.5,21.0,39.70000076293945,42.0,16.79166603088379,9.9519681930542,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-03T07:00:00Z,2016-11-03T01:00:00-06:00,2016-11-04T06:00:00Z,2016-11-04T00:00:00-06:00
7.26,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-04T06:00:00Z,2016-11-04T00:00:00-06:00,2016-11-05T06:00:00Z,2016-11-05T00:00:00-06:00,4.0,4.0,6.0,7.0,9.0,10.5600004196167,11.0,7.26086950302124,1.9821336269378662,24,24:00:00,23,23:00:00,96.0,96.0,2016-11-04T07:00:00Z,2016-11-04T01:00:00-06:00,2016-11-05T06:00:00Z,2016-11-05T00:00:00-06:00
7.92,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-05T06:00:00Z,2016-11-05T00:00:00-06:00,2016-11-06T06:00:00Z,2016-11-06T00:00:00-06:00,1.0,2.380000114440918,6.0,7.5,10.0,14.539999961853027,15.0,7.916666507720947,3.188521146774292,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-05T07:00:00Z,2016-11-05T01:00:00-06:00,2016-11-06T06:00:00Z,2016-11-06T00:00:00-06:00
18.9,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-06T06:00:00Z,2016-11-06T00:00:00-06:00,2016-11-07T06:00:00Z,2016-11-07T00:00:00-06:00,5.0,5.440000057220459,9.5,17.0,26.5,36.560001373291016,37.0,18.869565963745117,10.16815185546875,24,24:00:00,23,23:00:00,96.0,96.0,2016-11-06T07:00:00Z,2016-11-06T01:00:00-06:00,2016-11-07T06:00:00Z,2016-11-07T00:00:00-06:00
17.0,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-07T06:00:00Z,2016-11-07T00:00:00-06:00,2016-11-08T06:00:00Z,2016-11-08T00:00:00-06:00,4.0,5.380000114440918,13.0,17.5,19.5,30.780000686645508,34.0,16.95833396911621,6.583768844604492,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-07T07:00:00Z,2016-11-07T01:00:00-06:00,2016-11-08T06:00:00Z,2016-11-08T00:00:00-06:00
22.1,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-08T06:00:00Z,2016-11-08T00:00:00-06:00,2016-11-09T06:00:00Z,2016-11-09T00:00:00-06:00,5.0,6.840000152587891,11.5,13.0,33.0,51.70000076293945,54.0,22.125,14.818650245666504,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-08T07:00:00Z,2016-11-08T01:00:00-06:00,2016-11-09T06:00:00Z,2016-11-09T00:00:00-06:00
12.6,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-09T06:00:00Z,2016-11-09T00:00:00-06:00,2016-11-10T06:00:00Z,2016-11-10T00:00:00-06:00,7.0,7.0,9.0,11.5,15.25,22.31999969482422,26.0,12.583333015441895,4.538881778717041,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-09T07:00:00Z,2016-11-09T01:00:00-06:00,2016-11-10T06:00:00Z,2016-11-10T00:00:00-06:00
22.7,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-10T06:00:00Z,2016-11-10T00:00:00-06:00,2016-11-11T06:00:00Z,2016-11-11T00:00:00-06:00,5.0,5.460000038146973,8.0,22.0,34.75,46.15999984741211,48.0,22.70833396911621,14.186580657958984,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-10T07:00:00Z,2016-11-10T01:00:00-06:00,2016-11-11T06:00:00Z,2016-11-11T00:00:00-06:00
30.4,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-11T06:00:00Z,2016-11-11T00:00:00-06:00,2016-11-12T06:00:00Z,2016-11-12T00:00:00-06:00,7.0,8.319999694824219,16.5,26.0,32.0,74.91999816894531,78.0,30.39130401611328,19.24894142150879,24,24:00:00,23,23:00:00,96.0,96.0,2016-11-11T07:00:00Z,2016-11-11T01:00:00-06:00,2016-11-12T06:00:00Z,2016-11-12T00:00:00-06:00
14.4,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-12T06:00:00Z,2016-11-12T00:00:00-06:00,2016-11-13T06:00:00Z,2016-11-13T00:00:00-06:00,1.0,2.380000114440918,7.5,14.5,19.25,31.399999618530273,36.0,14.375,8.676868438720703,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-12T07:00:00Z,2016-11-12T01:00:00-06:00,2016-11-13T06:00:00Z,2016-11-13T00:00:00-06:00
24.7,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-13T06:00:00Z,2016-11-13T00:00:00-06:00,2016-11-14T06:00:00Z,2016-11-14T00:00:00-06:00,10.0,10.84000015258789,16.25,25.0,31.0,37.58000183105469,38.0,24.68181800842285,8.914335250854492,24,24:00:00,22,22:00:00,92.0,92.0,2016-11-13T07:00:00Z,2016-11-13T01:00:00-06:00,2016-11-14T06:00:00Z,2016-11-14T00:00:00-06:00
29.3,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-14T06:00:00Z,2016-11-14T00:00:00-06:00,2016-11-15T06:00:00Z,2016-11-15T00:00:00-06:00,8.0,8.4399995803833,19.5,27.0,39.0,63.720001220703125,69.0,29.34782600402832,15.807388305664062,24,24:00:00,23,23:00:00,96.0,96.0,2016-11-14T07:00:00Z,2016-11-14T01:00:00-06:00,2016-11-15T06:00:00Z,2016-11-15T00:00:00-06:00
28.5,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-15T06:00:00Z,2016-11-15T00:00:00-06:00,2016-11-16T06:00:00Z,2016-11-16T00:00:00-06:00,1.0,1.9199999570846558,11.0,28.5,44.25,53.540000915527344,54.0,28.5,17.579631805419922,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-15T07:00:00Z,2016-11-15T01:00:00-06:00,2016-11-16T06:00:00Z,2016-11-16T00:00:00-06:00
20.3,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-16T06:00:00Z,2016-11-16T00:00:00-06:00,2016-11-17T06:00:00Z,2016-11-17T00:00:00-06:00,1.0,1.4600000381469727,7.75,20.0,30.0,41.15999984741211,43.0,20.33333396911621,13.373128890991211,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-16T07:00:00Z,2016-11-16T01:00:00-06:00,2016-11-17T06:00:00Z,2016-11-17T00:00:00-06:00
36.0,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-17T06:00:00Z,2016-11-17T00:00:00-06:00,2016-11-18T06:00:00Z,2016-11-18T00:00:00-06:00,20.0,20.459999084472656,31.0,34.5,38.0,55.0,55.0,35.95833206176758,9.530177116394043,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-17T07:00:00Z,2016-11-17T01:00:00-06:00,2016-11-18T06:00:00Z,2016-11-18T00:00:00-06:00
31.3,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-18T06:00:00Z,2016-11-18T00:00:00-06:00,2016-11-19T06:00:00Z,2016-11-19T00:00:00-06:00,0.0,3.2200000286102295,28.75,33.0,37.0,54.31999969482422,58.0,31.33333396911621,12.957008361816406,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-18T07:00:00Z,2016-11-18T01:00:00-06:00,2016-11-19T06:00:00Z,2016-11-19T00:00:00-06:00
13.0,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-19T06:00:00Z,2016-11-19T00:00:00-06:00,2016-11-20T06:00:00Z,2016-11-20T00:00:00-06:00,3.0,3.0,6.0,14.0,18.0,25.600000381469727,28.0,13.0,7.092249393463135,24,24:00:00,21,21:00:00,88.0,88.0,2016-11-19T07:00:00Z,2016-11-19T01:00:00-06:00,2016-11-20T06:00:00Z,2016-11-20T00:00:00-06:00
5.95,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-20T06:00:00Z,2016-11-20T00:00:00-06:00,2016-11-21T06:00:00Z,2016-11-21T00:00:00-06:00,1.0,1.399999976158142,3.0,5.0,7.0,17.0,21.0,5.952381134033203,4.341384410858154,24,24:00:00,21,21:00:00,88.0,88.0,2016-11-20T07:00:00Z,2016-11-20T01:00:00-06:00,2016-11-21T06:00:00Z,2016-11-21T00:00:00-06:00
18.1,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-21T06:00:00Z,2016-11-21T00:00:00-06:00,2016-11-22T06:00:00Z,2016-11-22T00:00:00-06:00,0.0,0.9200000166893005,8.75,14.5,22.25,47.540000915527344,48.0,18.08333396911621,12.82632064819336,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-21T07:00:00Z,2016-11-21T01:00:00-06:00,2016-11-22T06:00:00Z,2016-11-22T00:00:00-06:00
23.3,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-22T06:00:00Z,2016-11-22T00:00:00-06:00,2016-11-23T06:00:00Z,2016-11-23T00:00:00-06:00,14.0,14.420000076293945,16.0,21.5,27.25,44.900001525878906,47.0,23.31818199157715,9.13593864440918,24,24:00:00,22,22:00:00,92.0,92.0,2016-11-22T07:00:00Z,2016-11-22T01:00:00-06:00,2016-11-23T06:00:00Z,2016-11-23T00:00:00-06:00
30.4,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-23T06:00:00Z,2016-11-23T00:00:00-06:00,2016-11-24T06:00:00Z,2016-11-24T00:00:00-06:00,12.0,12.34000015258789,26.75,30.5,34.0,51.599998474121094,55.0,30.44444465637207,10.404875755310059,24,24:00:00,18,18:00:00,75.0,75.0,2016-11-23T07:00:00Z,2016-11-23T01:00:00-06:00,2016-11-24T01:00:00Z,2016-11-23T19:00:00-06:00
17.6,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-24T06:00:00Z,2016-11-24T00:00:00-06:00,2016-11-25T06:00:00Z,2016-11-25T00:00:00-06:00,11.0,11.079999923706055,12.0,14.0,20.0,30.1200008392334,31.0,17.600000381469727,8.264381408691406,24,24:00:00,5,05:00:00,21.0,21.0,2016-11-25T02:00:00Z,2016-11-24T20:00:00-06:00,2016-11-25T06:00:00Z,2016-11-25T00:00:00-06:00
34.1,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-25T06:00:00Z,2016-11-25T00:00:00-06:00,2016-11-26T06:00:00Z,2016-11-26T00:00:00-06:00,11.0,11.460000038146973,20.0,33.0,39.25,72.94000244140625,78.0,34.08333206176758,17.557153701782227,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-25T07:00:00Z,2016-11-25T01:00:00-06:00,2016-11-26T06:00:00Z,2016-11-26T00:00:00-06:00
16.3,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-26T06:00:00Z,2016-11-26T00:00:00-06:00,2016-11-27T06:00:00Z,2016-11-27T00:00:00-06:00,7.0,7.440000057220459,10.5,14.0,21.0,36.36000061035156,39.0,16.34782600402832,8.26607894897461,24,24:00:00,23,23:00:00,96.0,96.0,2016-11-26T07:00:00Z,2016-11-26T01:00:00-06:00,2016-11-27T06:00:00Z,2016-11-27T00:00:00-06:00
38.5,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-27T06:00:00Z,2016-11-27T00:00:00-06:00,2016-11-28T06:00:00Z,2016-11-28T00:00:00-06:00,3.0,6.519999980926514,22.5,38.0,53.5,67.91999816894531,71.0,38.4782600402832,19.444255828857422,24,24:00:00,23,23:00:00,96.0,96.0,2016-11-27T07:00:00Z,2016-11-27T01:00:00-06:00,2016-11-28T06:00:00Z,2016-11-28T00:00:00-06:00
30.9,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-28T06:00:00Z,2016-11-28T00:00:00-06:00,2016-11-29T06:00:00Z,2016-11-29T00:00:00-06:00,15.0,16.3799991607666,25.0,28.0,33.0,58.0,58.0,30.91666603088379,11.088249206542969,24,24:00:00,24,24:00:00,100.0,100.0,2016-11-28T07:00:00Z,2016-11-28T01:00:00-06:00,2016-11-29T06:00:00Z,2016-11-29T00:00:00-06:00
16.7,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-29T06:00:00Z,2016-11-29T00:00:00-06:00,2016-11-30T06:00:00Z,2016-11-30T00:00:00-06:00,6.0,7.699999809265137,13.0,14.5,19.75,29.6200008392334,32.0,16.66666603088379,6.1357197761535645,24,24:00:00,18,18:00:00,75.0,75.0,2016-11-29T07:00:00Z,2016-11-29T01:00:00-06:00,2016-11-30T06:00:00Z,2016-11-30T00:00:00-06:00
26.4,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-11-30T06:00:00Z,2016-11-30T00:00:00-06:00,2016-12-01T06:00:00Z,2016-12-01T00:00:00-06:00,6.0,8.199999809265137,17.0,25.0,34.0,52.79999923706055,55.0,26.434782028198242,12.855229377746582,24,24:00:00,23,23:00:00,96.0,96.0,2016-11-30T07:00:00Z,2016-11-30T01:00:00-06:00,2016-12-01T06:00:00Z,2016-12-01T00:00:00-06:00
31.7,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-12-01T06:00:00Z,2016-12-01T00:00:00-06:00,2016-12-02T06:00:00Z,2016-12-02T00:00:00-06:00,7.0,8.319999694824219,23.5,31.0,42.0,52.36000061035156,55.0,31.7391300201416,13.321948051452637,24,24:00:00,23,23:00:00,96.0,96.0,2016-12-01T07:00:00Z,2016-12-01T01:00:00-06:00,2016-12-02T06:00:00Z,2016-12-02T00:00:00-06:00
21.2,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-12-02T06:00:00Z,2016-12-02T00:00:00-06:00,2016-12-03T06:00:00Z,2016-12-03T00:00:00-06:00,0.0,0.9200000166893005,13.5,22.0,30.25,38.619998931884766,40.0,21.16666603088379,11.578340530395508,24,24:00:00,24,24:00:00,100.0,100.0,2016-12-02T07:00:00Z,2016-12-02T01:00:00-06:00,2016-12-03T06:00:00Z,2016-12-03T00:00:00-06:00
26.0,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-12-03T06:00:00Z,2016-12-03T00:00:00-06:00,2016-12-04T06:00:00Z,2016-12-04T00:00:00-06:00,4.0,5.840000152587891,16.0,29.0,36.25,43.540000915527344,44.0,25.95833396911621,12.195791244506836,24,24:00:00,24,24:00:00,100.0,100.0,2016-12-03T07:00:00Z,2016-12-03T01:00:00-06:00,2016-12-04T06:00:00Z,2016-12-04T00:00:00-06:00
12.5,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-12-04T06:00:00Z,2016-12-04T00:00:00-06:00,2016-12-05T06:00:00Z,2016-12-05T00:00:00-06:00,1.0,1.0,9.0,12.0,17.0,27.0,29.0,12.476190567016602,7.7176361083984375,24,24:00:00,21,21:00:00,88.0,88.0,2016-12-04T07:00:00Z,2016-12-04T01:00:00-06:00,2016-12-05T06:00:00Z,2016-12-05T00:00:00-06:00
5.82,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-12-05T06:00:00Z,2016-12-05T00:00:00-06:00,2016-12-06T06:00:00Z,2016-12-06T00:00:00-06:00,1.0,1.0,1.0,6.0,9.75,13.739999771118164,15.0,5.818181991577148,4.393028736114502,24,24:00:00,22,22:00:00,92.0,92.0,2016-12-05T07:00:00Z,2016-12-05T01:00:00-06:00,2016-12-06T06:00:00Z,2016-12-06T00:00:00-06:00
19.0,,3587,False,2,pm25,µg/m³,,1day,24:00:00,2016-12-06T06:00:00Z,2016-12-06T00:00:00-06:00,2016-12-07T06:00:00Z,2016-12-07T00:00:00-06:00,3.0,3.8399999141693115,13.0,16.5,25.25,37.0,37.0,19.0,10.193368911743164,24,24:00:00,22,22:00:00,92.0,92.0,2016-12-06T08:00:00Z,2016-12-06T02:00:00-06:00,2016-12-07T06:00:00Z,2016-12-07T00:00:00-06:00
